Stock ID,Order Priority,Cost of Goods,Unit Price,Shipping Cost,Customer ID,Customer Name,Vendor,Order Status (Backorder?),Product Category,Product Sub-Category / Brand,Product Container,Product_Name_EN,Product Base Margin,Region,State or Province,City,Postal Code,Order Date,Ship Date,Profit,Quantity ordered new,Sales,Order ID
171534,,154,221,15,VVIP1039,,V1012,finished,Lifestyle,Badair,,Bad air,24%,,,,,4/17/2017,,52,1,221,20170494
171535,,217.9,279,22.5,VIP1093,,DIRECT,finished,Shoes,Tory Burch,,Tb gigi mid heel pump ivory shoes with white patent leather 5,14%,,,,,4/17/2017,,38.6,1,279,20170495
171536,,180,236,15,VIP1048,,DIRECT,finished,Handbag,Tory Burch,,Tb minnie flats black leather matte logo,17%,,,,,4/17/2017,,41,1,236,20170496
171537,,180,236,15,VIP1048,,DIRECT,finished,Handbag,Tory Burch,,Tb minnie flats light oak leather matte logo,17%,,,,,4/17/2017,,41,1,236,20170497
171538,,180,229,15,VIP1117,,DIRECT,finished,Handbag,Tory Burch,,Tb minnie flats black leather gold logo black flat gold logo 35=5,15%,,,,,4/17/2017,,34,1,229,20170498
171539,,180,236,0,H1211,,DIRECT,Backorder,Handbag,Tory Burch,,Tb minnie flats metalic leather pink Metal Rose Pink Flat 6.5,,,,,,4/17/2017,,0,0,0,20170499
171540,,199,269,22.5,H1168,,DIRECT,finished,Shoes,Tory Burch,,Tb black suede pointed high heel 5.5,18%,,,,,4/17/2017,,47.5,1,269,201704100
171541,,254,326,22.5,H1043,,DIRECT,finished,Shoes,Tory Burch,,Tb green flower with heels 6,15%,,,,,4/17/2017,,49.5,1,326,201704101
171542,,109,164,22.5,H1169,,DIRECT,finished,Shoes,Tory Burch,,Tb fisherman shoes sandals black 38=8,20%,,,,,4/17/2017,,32.5,1,164,201704102
171543,,181,250,22.5,VIP1073,,DIRECT,finished,Shoes,Tory Burch,,Tb bow tie with patent leather beige 36.5=6,19%,,,,,4/17/2017,,46.5,1,250,201704103
171544,,380,484,0,L1479,,DIRECT,Backorder,Shoes,Tory Burch,,Tb colorful green metal chain bag,,,,,,4/17/2017,,0,0,0,201704104
171545,,218,279,22.5,H1100,,DIRECT,finished,Shoes,Tory Burch,,Tb gigi pump low heel low heels with single shoes patent leather black 6.5,14%,,,,,4/17/2017,,38.5,1,279,201704105
171546,,199,261,15,VVIP1049,,DIRECT,finished,Shoes,Tory Burch,,Tb band sandal black patent leather 36,18%,,,,,4/17/2017,,47,1,261,201704106
171547,,235,300,15,VVIP1049,,DIRECT,finished,Shoes,Tory Burch,,Tb melody pearl sandals 36,17%,,,,,4/17/2017,,50,1,300,201704107
171548,,109,157,15,VVIP1049,,DIRECT,finished,Shoes,Tory Burch,,Tb fisherman shoes beige black fight 6,21%,,,,,4/17/2017,,33,1,157,201704108
171549,,384,453,30,VVIP1049,,DIRECT,finished,Handbag,Tory Burch,,Tb t satchel color black black bag,9%,,,,,4/17/2017,,39,1,453,201704109
171550,,199,269,22.5,H1159,,DIRECT,finished,Shoes,Tory Burch,,Tb band Red Black Scratch Heel Sandals 6.5,18%,,,,,4/17/2017,,47.5,1,269,201704110
171551,,109,164,22.5,H1228,,DIRECT,finished,Shoes,Tory Burch,,Tb fisherman sandals gold 7,20%,,,,,4/17/2017,,32.5,1,164,201704111
171552,,350,426,15,H1239,,DIRECT,finished,Handbag,Tory Burch,,Tb fleming small convertible shoulder bag black leather,14%,,,,,4/17/2017,,61,1,426,201704112
171553,,218,279,22.5,L1240,,DIRECT,finished,Shoes,Tory Burch,,Tb gigi mid heel pump ivory shoes with patent leather white 6.5,14%,,,,,4/17/2017,,38.5,1,279,201704113
171554,,254,311,22.5,VVIP1021,,DIRECT,finished,Shoes,Tory Burch,,Tb flower sandals dark blue 7.5,11%,,,,,4/17/2017,,34.5,1,311,201704114
171555,,235,303,22.5,VVIP1047,,DIRECT,finished,Shoes,Tory Burch,,Tb Thick Heel Sandals Dark Blue 6.5,15%,,,,,4/17/2017,,45.5,1,303,201704115
171556,,199,269,15,VVIP1047,,DIRECT,finished,Shoes,Tory Burch,,Tb band Red Black Scratch Heel Sandals 6.5,20%,,,,,4/17/2017,,55,1,269,201704116
171557,,13,23,5,FF1018,,V1012,finished,Lifestyle,Badair,,bad air,22%,,,,,4/17/2017,,5,1,23,201704117
171558,,329,414,5,L1780,,V1012,finished,Accessories,Redline,,Red line half rope,19%,,,,,4/17/2017,,80,1,414,201704118
171559,,329,414,5,L1780,,V1012,finished,Accessories,Redline,,Red line half rope,19%,,,,,4/17/2017,,80,1,414,201704119
171560,,71,113,7.5,H1334,,DIRECT,finished,Clothing,Tory Burch,,Tb green flower tshirt m,31%,,,,,4/17/2017,,34.5,1,113,201704120
171561,,66.4,83,0,VIP1142,,DIRECT,Backorder,Clothing,Tory Burch,,Tb visionary tshirt dark blue xs,20%,,,,,4/17/2017,,16.6,1,83,201704121
171562,,223.2,169,0,L1375,,DIRECT,Backorder,Clothing,Tory Burch,,Tb Liu Shishi same paragraph sweater number,,,,,,4/17/2017,,0,0,0,201704122
171564,,199,256,7.5,L1104,,DIRECT,finished,Shoes,Tory Burch,,Tb colorful tie shirt 2,19%,,,,,4/17/2017,,49.5,1,256,201704124
171565,,70,253,7.5,H1048,,DIRECT,finished,Cosmetic,Pola,,Pola freckle whitening *3,69%,,,,,4/17/2017,,175.5,1,253,201704125
171566,,70,84,7.5,L1602,,DIRECT,finished,Cosmetic,Pola,,Pola freckle whitening,8%,,,,,4/17/2017,,6.5,1,84,201704126
171567,,113.1,133,0,FF1028,,DIRECT,Backorder,Cosmetic,Pola,,Pola wrinkle,,,,,,4/17/2017,,0,0,0,201704127
171568,,350,426,15,VIP1093,,DIRECT,finished,Handbag,Tory Burch,,Tb fleming trumpet Ballet powder,14%,,,,,4/17/2017,,61,1,426,201704128
171569,,41,56,5,VVIP1044,,V1017,finished,Clothing,Independent Designer,,Custom yarn base black one,18%,,,,,4/17/2017,,10,1,56,201704129
171570,,191,226,7.5,VVIP1044,,DIRECT,finished,Clothing,Alice Olivia,,Ao do not disturb white knitting mini xs,12%,,,,,4/17/2017,,27.5,1,226,201704130
171571,,102,183,7.5,VVIP1044,,DIRECT,finished,Clothing,Ann Fontaine,,Anne fontaine three-dimensional flower short sleeve t 36,40%,,,,,4/17/2017,,73.5,1,183,201704131
171572,,100,117,7.5,VVIP1044,,DIRECT,finished,Clothing,Independent Designer,,Sleeveless t,8%,,,,,4/17/2017,,9.5,1,117,201704132
171573,,217,269,22.5,H1162,,DIRECT,finished,Shoes,Tory Burch,,Tb band red and black rough sandals 7,11%,,,,,4/17/2017,,29.5,1,269,201704133
171574,,199,257,15,DL1007,,DIRECT,finished,Clothing,Tory Burch,,Tb striped dress 2,17%,,,,,4/17/2017,,43,1,257,201704134
171575,,210,264,7.5,L1715,,DIRECT,finished,Lifestyle,Refa,,Refa face enhanced,18%,,,,,4/17/2017,,46.5,1,264,201704135
171576,,199,250,15,L1304,,DIRECT,finished,Shoes,Tory Burch,,Tb strap flat white green 6,14%,,,,,4/17/2017,,36,1,250,201704136
171577,,223.2,164,0,L1086,,DIRECT,Backorder,Shoes,Tory Burch,,Tb Black and White Fisherman 8.5,,,,,,4/17/2017,,0,0,0,201704137
171578,,35,70,7.5,L1086,,DIRECT,finished,Accessories,Tory Burch,,Tb letter clip red b,39%,,,,,4/17/2017,,27.5,1,70,201704138
171580,,628,714,15,VVIP1038,,DIRECT,finished,Cosmetic,Lamer,,Lamer essence 100ml,10%,,,,,4/17/2017,,71,1,714,201704140
171581,,1157,1257,5,L1594,,V1007,finished,Clothing,Balman,,Balman suit 36,8%,,,,,4/17/2017,,95,1,1257,201704141
171581,,1157,1257,5,L1751,,V1007,finished,Clothing,Balman,,Balman suit 36,8%,,,,,4/17/2017,,95,1,1257,201704142
171582,,30,99,15,L1432,,DIRECT,finished,Clothing,Jcrew,,JCREW shoulder ruffle shirt black domestic m large 2 buy 0,55%,,,,,4/17/2017,,54,1,99,201704143
171583,,37,64,7.5,H1293,,DIRECT,finished,Clothing,Jcrew,,JCREW ruffle sleeveless white s or m,30%,,,,,4/17/2017,,19.5,1,64,201704144
171584,,50,79,7.5,H1293,,DIRECT,finished,Clothing,Jcrew,,Jcrew Denim Shorts White 25,27%,,,,,4/17/2017,,21.5,1,79,201704145
171585,,33,64,7.5,VVIP1047,,DIRECT,finished,Clothing,Jcrew,,Jcrew Lace elastic short black xs,37%,,,,,4/17/2017,,23.5,1,64,201704146
171586,,29,79,7.5,VVIP1047,,DIRECT,finished,Clothing,Jcrew,,JCREW ruffle sleeveless dark blue xs,54%,,,,,4/17/2017,,42.5,1,79,201704147
171587,,71,114,7.5,VVIP1047,,DIRECT,finished,Clothing,Jcrew,,"Jcrew striped waist wide leg pants xs pants all buy 24, top xs",31%,,,,,4/17/2017,,35.5,1,114,201704148
171588,,97,136,15,VIP1105,,DIRECT,finished,Clothing,Jcrew,,Jcrew Button Wide Leg Pants White 4 Yards,18%,,,,,4/17/2017,,24,1,136,201704149
171589,,50,79,4.5,L1098,,DIRECT,finished,Clothing,Jcrew,,Jcrew Denim Shorts White 25,31%,,,,,4/17/2017,,24.5,1,79,201704150
171590,,58,93,4.5,L1098,,DIRECT,finished,Clothing,Jcrew,,Jcrew Denim shorts curled high waist blue 25,33%,,,,,4/17/2017,,30.5,1,93,201704151
171591,,21,50,4.5,L1098,,DIRECT,finished,Clothing,Jcrew,,Jcrew white tshirt s,49%,,,,,4/17/2017,,24.5,1,50,201704152
171592,,24,43,4.5,L1098,,DIRECT,finished,Clothing,Jcrew,,jcrew salut tshirt s,34%,,,,,4/17/2017,,14.5,1,43,201704153
171593,,25,64,4.5,L1098,,DIRECT,finished,Clothing,Jcrew,,Jcrew black stripes on black long-sleeved t xxs,54%,,,,,4/17/2017,,34.5,1,64,201704154
171474,,38,93,7.5,H1042,,DIRECT,finished,Clothing,Alice Olivia,,Alice Olivia Inara Bead Collar Short Sleeve Dress Black 0,51%,,,,,4/17/2017,,47.5,1,93,2017INV143
171475,,38,93,7.5,VIP1030,,DIRECT,finished,Clothing,Alice Olivia,,Alice Olivia Inara Bead Collar Short Sleeve Dress Black 2,51%,,,,,4/17/2017,,47.5,1,93,2017INV144
171475,,38,93,7.5,H1118,,DIRECT,finished,Clothing,Alice Olivia,,Alice Olivia Inara Bead Collar Short Sleeve Dress Black 2,51%,,,,,4/17/2017,,47.5,1,93,2017INV145
171478,,103,226,15,L1575,,DIRECT,finished,Clothing,Alice Olivia,,Alice Olivia desra collared Black Collar White top Black Sleeveless Dress Black and White 2,48%,,,,,4/17/2017,,108,1,226,2017INV146
171479,,60,107,7.5,H1007,,DIRECT,finished,Clothing,Alice Olivia,,Alice Olivia Tulle Wrap Skirt Deep Blue 6,37%,,,,,4/17/2017,,39.5,1,107,2017INV147
171522,,187,269,30,VIP1023,,DIRECT,finished,Shoes,Miumiu,,Miumiu Vernice Bicolor 5X9616 Slim Heel Sandals 3412 - $495 Bare Black Multi Color 36.5,19%,,,,,4/17/2017,,52,1,269,2017INV151
171579,,145,269,0,VVIP1022,,DIRECT,Backorder,Shoes,Miumiu,,Miumiu Vernice Bicolor 5X9616 Coarse Sandals 3412 - $495 Nude Black Multiplayer 37,,,,,,4/17/2017,,0,0,0,2017INV153
171563,,168,250,0,L1713,,DIRECT,Backorder,Shoes,Miumiu,,Miumiu Calzature Donna Rhinestone Stiletto Heel Sandals 8368 - $790 Black 39.5,33%,,,,,4/17/2017,,82,1,250,2017INV155
171594,,38,83,7.5,H1153,,DIRECT,finished,Clothing,Alice Olivia,,Alice Olivia Holden V Collar Sleeveless Dress Gold Bottom Saffron 2,45%,,,,,4/17/2017,,37.5,1,83,2017INV169
171595,,1591,1725,5,H1345,,DIRECT,finished,Accessories,Rayban,,"Raybay20, but one less, paid 20 pairs of money",7%,,,,,5/17/2017,,129,1,1725,2017051
171596,,320,400,0,VVIP1036,,DIRECT,Backorder,Shoes,Stuart Weitzman,,Sw nearnude Pink Rhinestone Bottom 355,,,,,,5/17/2017,,0,0,0,2017052
171597,,16,41,7.5,DL1007,,DIRECT,finished,Clothing,Jcrew,,Jcrew black solid color t xs,43%,,,,,5/17/2017,,17.5,1,41,2017053
171598,,286,343,7.5,H1345,,V1012,finished,Accessories,Redline,,Redline full rope white 17.5,14%,,,,,5/17/2017,,49.5,1,343,2017054
171599,,100,151,7.5,VIP1009,,DIRECT,finished,Accessories,Daniel Wellington,,Dw Black Dial Rose Gold Strap Send Bracelet Made in Guangzhou Bracelet Made in Ningbo,29%,,,,,5/17/2017,,43.5,1,151,2017055
171600,,100,154,7.5,L1288,,DIRECT,finished,Accessories,Daniel Wellington,,Dw Black Dial Rose Gold Strap Send Bracelet,30%,,,,,5/17/2017,,46.5,1,154,2017056
171601,,100,154,7.5,H1195,,DIRECT,finished,Accessories,Daniel Wellington,,Dw gold strap white dial send bracelet,30%,,,,,5/17/2017,,46.5,1,154,2017057
171602,,100,154,7.5,VIP1088,,DIRECT,finished,Accessories,Daniel Wellington,,Dw Black Dial Rose Gold Strap Send Bracelet,30%,,,,,5/17/2017,,46.5,1,154,2017058
171603,,100,137,7.5,L1726,,DIRECT,finished,Accessories,Daniel Wellington,,Dw black strap white dial 36 black belt send bracelet,22%,,,,,5/17/2017,,29.5,1,137,2017059
171604,,100,154,7.5,VVIP1022,,DIRECT,finished,Accessories,Daniel Wellington,,Dw silver dial white strap send bracelet,30%,,,,,5/17/2017,,46.5,1,154,20170510
171605,,100,154,7.5,H1344,,DIRECT,finished,Accessories,Daniel Wellington,,"Dw rose gold strap, white dial",30%,,,,,5/17/2017,,46.5,1,154,20170511
171606,,643,713,5,VVIP1039,,V1008,finished,Shoes,Roger Vivier,,White shoes 36,9%,,,,,5/17/2017,,65,1,713,20170512
171608,,43,76,4.5,VVIP1028,,DIRECT,finished,Clothing,Jcrew,,Jcrew wave point strapless top dark blue 0,38%,,,,,5/17/2017,,28.5,1,76,20170514
171609,,64.6,76,0,VVIP1028,,DIRECT,Backorder,Clothing,Jcrew,,Jcew pink shirt,,,,,,5/17/2017,,0,0,0,20170515
171610,,205,241,4.5,VVIP1028,,DIRECT,finished,Clothing,Jcrew,,Jcrew pink dress 4,13%,,,,,5/17/2017,,31.5,1,241,20170516
171611,,100,154,7.5,L1782,,DIRECT,finished,Accessories,Daniel Wellington,,Dw white dial with rose gold strap,30%,,,,,5/17/2017,,46.5,1,154,20170517
171612,,115.6,136,0,VVIP1021,,DIRECT,Backorder,Clothing,Jcrew,,Jcrew Button Style Wide Leg Pants Dark Blue Large 2,,,,,,5/17/2017,,0,0,0,20170518
171613,,75.7,89,0,VVIP1021,,DIRECT,Backorder,Clothing,Jcrew,,Jcrew Bow Shorts Black 4,,,,,,5/17/2017,,0,0,0,20170519
171614,,61,111,4.5,VVIP1021,,DIRECT,finished,Clothing,Jcrew,,jcrew March pant in bi stretch cotton ?? 6,41%,,,,,5/17/2017,,45.5,1,111,20170520
171615,,73,110,4.5,VVIP1021,,DIRECT,finished,Clothing,Jcrew,,jcrew March pant in bi stretch cotton ?? 6,30%,,,,,5/17/2017,,32.5,1,110,20170521
171616,,100,126,7.5,DL1007,,DIRECT,finished,Accessories,Daniel Wellington,,Dw white dial brown strap,15%,,,,,5/17/2017,,18.5,1,126,20170522
171617,,66,126,0,L1514,,DIRECT,Backorder,Clothing,Alice Olivia,,Ao striped white short-sleeved shirt s buy m look and say,,,,,,5/17/2017,,0,0,0,20170523
171618,,318,411,22.5,VIP1003,,V1011,finished,Shoes,Stuart Weitzman,,Sw the nudist suede beige 6,17%,,,,,5/17/2017,,70.5,1,411,20170524
171619,,16,41,7.5,VIP1073,,DIRECT,finished,Clothing,Jcrew,,Jcrew striped short sleeve t xs,43%,,,,,5/17/2017,,17.5,1,41,20170525
171620,,43,89,7.5,VIP1073,,DIRECT,finished,Clothing,Jcrew,,Jcrew bow white shorts 2,43%,,,,,5/17/2017,,38.5,1,89,20170526
171621,,22,0,7.5,L1558,,DIRECT,finished,Clothing,Independent Designer,,Queen tee m,,,,,,5/17/2017,,-29.5,1,0,20170529
171622,,130,164,15,VIP1022,,DIRECT,finished,Clothing,Jcrew,,Jcrew suit blue 00p,12%,,,,,5/17/2017,,19,1,164,20170530
171623,,100,136,7.5,L1076,,DIRECT,finished,Accessories,Rayban,,Rayban pink round lens 50 inch,21%,,,,,5/17/2017,,28.5,1,136,20170531
171624,,384,464,22.5,H1109,,DIRECT,finished,Handbag,Tory Burch,,Tory burch t satchel green,12%,,,,,5/17/2017,,57.5,1,464,20170532
171625,,104,136,7.5,VIP1023,,DIRECT,finished,Clothing,Jcrew,,Jcrew Blue Striped Off Shoulder Top 2 Arrears 950-270,18%,,,,,5/17/2017,,24.5,1,136,20170533
171626,,39,89,7.5,VIP1023,,DIRECT,finished,Clothing,Jcrew,,Jcrew Bow Shorts Denim Color 2,48%,,,,,5/17/2017,,42.5,1,89,20170534
171627,,65,136,15,VIP1028,,DIRECT,finished,Clothing,Jcrew,,Jcrew Button Style Wide Leg Pants Dark Blue 00,41%,,,,,5/17/2017,,56,1,136,20170535
171628,,318,400,22.5,H1104,,V1011,finished,Shoes,Stuart Weitzman,,Sw nearestnude black first choice brown second choice 8cm 35=5,15%,,,,,5/17/2017,,59.5,1,400,20170536
171629,,64,100,7.5,FF1026,,DIRECT,finished,Lifestyle,Badair,,Badair 5,29%,,,,,5/17/2017,,28.5,1,100,20170538
171630,,130,164,15,L1602,,DIRECT,finished,Clothing,Jcrew,,Jcrew suit blue 0p,12%,,,,,5/17/2017,,19,1,164,20170540
171632,,309,400,15,L1357,,DIRECT,finished,Shoes,Stuart Weitzman,,sw nearlynude 8cm suede black 7.5 38,19%,,,,,5/17/2017,,76,1,400,20170542
171633,,318,400,15,L1357,,V1011,finished,Shoes,Stuart Weitzman,,Sw nearnude 8cm suede black  367=6,17%,,,,,5/17/2017,,67,1,400,20170543
171634,,300,369,22.5,VIP1098,,V1011,finished,Shoes,Stuart Weitzman,,Sw nudistjune 4cm suede red 7.5 38,13%,,,,,5/17/2017,,46.5,1,369,20170544
171635,,34,47,4.5,VVIP1021,,DIRECT,finished,Clothing,Jcrew,,jcrew hi tee's,18%,,,,,5/17/2017,,8.5,1,47,20170546
171636,,44,93,4.5,VVIP1021,,DIRECT,finished,Clothing,Jcrew,,Jcrew pale blue short sleeve small knit s large,48%,,,,,5/17/2017,,44.5,1,93,20170547
171637,,50,121,4.5,VVIP1021,,DIRECT,finished,Clothing,Jcrew,,Jcrew colorful skirt 4,55%,,,,,5/17/2017,,66.5,1,121,20170548
171638,,39,89,4.5,VVIP1021,,DIRECT,finished,Clothing,Jcrew,,Jcrew Bow Shorts Denim Color 4,51%,,,,,5/17/2017,,45.5,1,89,20170549
171639,,44,107,4.5,VVIP1021,,DIRECT,finished,Clothing,Jcrew,,j crew lemon cardigan m,55%,,,,,5/17/2017,,58.5,1,107,20170550
171640,,49,80,4.5,VVIP1021,,DIRECT,finished,Clothing,Jcrew,,Jcrew lemon vest m,33%,,,,,5/17/2017,,26.5,1,80,20170551
171642,,318,400,22.5,H1130,,V1011,finished,Shoes,Stuart Weitzman,,Sw nearnude Light Blue Crystal with 8 yards,15%,,,,,5/17/2017,,59.5,1,400,20170553
171643,,318,386,22.5,DL1007,,V1011,finished,Shoes,Stuart Weitzman,,Sw simple sandal black suede crystal with 6.5=37,12%,,,,,5/17/2017,,45.5,1,386,20170554
171644,,20,50,7.5,H1014,,DIRECT,finished,Clothing,Jcrew,,Jcrew Yellow tee xxs Large,45%,,,,,5/17/2017,,22.5,1,50,20170555
171645,,16,50,7.5,H1014,,DIRECT,finished,Clothing,Jcrew,,Jcrew white tee xs,53%,,,,,5/17/2017,,26.5,1,50,20170556
171646,,318,400,22.5,VVIP1027,,V1011,finished,Shoes,Stuart Weitzman,,sw nearlynude 8cm suede black 4,15%,,,,,5/17/2017,,59.5,1,400,20170557
171647,,157,199,15,VVIP1006,,DIRECT,finished,Shoes,Tory Burch,,Tory burch leather fisherman shoes white 6.5,14%,,,,,5/17/2017,,27,1,199,20170558
171648,,318,393,22.5,VIP1100,,V1011,finished,Shoes,Stuart Weitzman,,sw nearlynude 8cm suede black 5.5,13%,,,,,5/17/2017,,52.5,1,393,20170559
171649,,350,371,5,H1330,,DIRECT,finished,Shoes,Stuart Weitzman,,Stuart Weitzman Fine with High Heel Sandals Drill Black 5,4%,,,,,5/17/2017,,16,1,371,20170560
171650,,227,283,22.5,VVIP1022,,DIRECT,finished,Handbag,Michael Kors,,Mk black camera bag,12%,,,,,5/17/2017,,33.5,1,283,20170561
171651,,318,386,22.5,DL1007,,V1011,finished,Shoes,Stuart Weitzman,,Sw simple sandal black suede crystal with 5.5 does not exist only 6,12%,,,,,5/17/2017,,45.5,1,386,20170562
171652,,154,226,30,VVIP1039,,DIRECT,finished,Lifestyle,BadAir,,a box of badair,19%,,,,,5/17/2017,,42,1,226,20170563
171655,,223.2,279,0,L1042,,DIRECT,Backorder,Shoes,Stuart Weitzman,,Sw small square with black suede 37,,,,,,5/17/2017,,0,0,0,20170566
171656,,365,421,30,H1190,,DIRECT,finished,Shoes,Stuart Weitzman,,Sw pearls nearlyude black suede 375=7,6%,,,,,5/17/2017,,26,1,421,20170567
171657,,322,400,22.5,H1011,,DIRECT,finished,Shoes,Stuart Weitzman,,Sw nudist black light skin 37=6.5,14%,,,,,5/17/2017,,55.5,1,400,20170568
171658,,38,48,5,L1538,,DIRECT,finished,Clothing,Armani Exchange,,Li once reserved ax shorts that came out to sell,10%,,,,,5/17/2017,,5,1,48,20170569
171659,,41,64,7.5,VVIP1015,,DIRECT,finished,Clothing,Alice Olivia,,AO clip foot slippers 7,24%,,,,,5/17/2017,,15.5,1,64,20170570
171660,,70,84,5,VVIP1015,,DIRECT,finished,Cosmetic,Pola,,POLA Skin Care,11%,,,,,5/17/2017,,9,1,84,20170571
171661,,318,400,22.5,H1115,,V1011,finished,Shoes,Stuart Weitzman,,Sw simple sandal black suede crystal with 6,15%,,,,,5/17/2017,,59.5,1,400,20170572
171662,,77,124,7.5,L1776,,DIRECT,finished,Lifestyle,Badair,,Badair 6,32%,,,,,5/17/2017,,39.5,1,124,20170573
171663,,97,140,15,VVIP1018,,DIRECT,finished,Shoes,Vince,,Vince eres rubber sandals flat black 9,20%,,,,,5/17/2017,,28,1,140,20170574
171671,,41,64,7.5,H1305,,DIRECT,finished,Clothing,Alice Olivia,,AO clip foot slippers 7,24%,,,,,5/17/2017,,15.5,1,64,20170586
171672,,21,64,5,H1115,,DIRECT,finished,Shoes,Sam Edelman,,Sam edelman white sandals 7 if not suitable for 6,59%,,,,,5/17/2017,,38,1,64,20170587
171677,,204,269,30,H1170,,DIRECT,finished,Shoes,Stuart Weitzman,,Sw suede shoes with dark blue 5.5,13%,,,,,5/17/2017,,35,1,269,20170592
171678,,86,114,7.5,H1340,,DIRECT,finished,Accessories,Rayban,,Rayban blue gold frame men 112/17 size 58,18%,,,,,5/17/2017,,20.5,1,114,20170593
171680,,204,269,30,VIP1105,,DIRECT,finished,Shoes,Stuart Weitzman,,Sw suede shoes square and beige 7,13%,,,,,5/17/2017,,35,1,269,20170595
171683,,43,43,15,FF1028,,DIRECT,finished,Supplement,Stopain,,stopain 4 ,-35%,,,,,5/17/2017,,-15,1,43,20170598
171684,,96,120,7.5,H1042,,DIRECT,finished,Clothing,Alice Olivia,,Ao little devil t xs,14%,,,,,5/17/2017,,16.5,1,120,20170599
171685,,100,154,7.5,VVIP1047,,DIRECT,finished,Accessories,Daniel Welshington,,Dw black dial black belt rose gold 40,30%,,,,,5/17/2017,,46.5,1,154,201705100
171686,,318,357,22.5,DL1007,,V1011,finished,Shoes,Stuart Weitzman,,"Sw swifty sandal strappy sandals with coarse, nude color 6.5",5%,,,,,5/17/2017,,16.5,1,357,201705101
171687,,318,364,22.5,DL1007,,V1011,finished,Shoes,Stuart Weitzman,,Sw nudistsong Flash Gold 7,6%,,,,,5/17/2017,,23.5,1,364,201705102
171688,,46,50,5,FF1021,,DIRECT,Returned,Shoes,Toms,,Tom baby shoes 7 yards,,,,,,5/17/2017,,-51,1,0,201705103
171689,,98,170,7.5,VVIP1004,,DIRECT,finished,Clothing,Maje,,Maje robe tri matiere white and blue skirt 1,38%,,,,,5/17/2017,,64.5,1,170,201705104
171690,,15,33,7.5,VIP1085,,DIRECT,finished,Clothing,Levis,,Levis t white xs,32%,,,,,5/17/2017,,10.5,1,33,201705105
171691,,15,33,7.5,VIP1009,,DIRECT,finished,Clothing,Levis,,Levis t white m,32%,,,,,5/17/2017,,10.5,1,33,201705106
171692,,16,29,7.5,VIP1009,,DIRECT,finished,Clothing,Levis,,Levis male t black xl,19%,,,,,5/17/2017,,5.5,1,29,201705107
171693,,16,33,7.5,VVIP1018,,DIRECT,finished,Clothing,Levis,,Levis t white l,29%,,,,,5/17/2017,,9.5,1,33,201705108
171694,,23,29,4.5,H1164,,DIRECT,finished,Clothing,Levis,,Levis t white m,5%,,,,,5/17/2017,,1.5,1,29,201705109
171695,,16,33,4.5,H1164,,DIRECT,finished,Clothing,Levis,,Levis male t white xl,38%,,,,,5/17/2017,,12.5,1,33,201705110
171696,,23,33,4.5,L1259,,DIRECT,finished,Clothing,Levis,,Levis t white m,17%,,,,,5/17/2017,,5.5,1,33,201705111
171697,,16,29,4.5,L1259,,DIRECT,finished,Clothing,Levis,,Levis male t white l 178/80kg,29%,,,,,5/17/2017,,8.5,1,29,201705112
171698,,300,314,15,DL1007,,DIRECT,finished,Shoes,Ferragamo,,sf tina ??5.5,0%,,,,,5/17/2017,,-1,1,314,201705113
171699,,100,146,7.5,H1104,,DIRECT,finished,Accessories,Daniel Wellington,,Dw black plate black with pink gold men 40,26%,,,,,5/17/2017,,38.5,1,146,201705114
171700,,100,146,7.5,H1104,,DIRECT,finished,Accessories,Daniel Wellington,,Dw black plate black ribbon rose gold lady 36,26%,,,,,5/17/2017,,38.5,1,146,201705115
171701,,40,99,4.5,VVIP1036,,DIRECT,finished,Clothing,Jcrew,,Jcrew ruffle Shoulder Top Black 00 This Big Two,55%,,,,,5/17/2017,,54.5,1,99,201705116
171702,,49,89,4.5,VVIP1036,,DIRECT,finished,Clothing,Jcrew,,Jcrew pink bow shorts Waist 71=0,40%,,,,,5/17/2017,,35.5,1,89,201705117
171703,,20,64,4.5,VVIP1036,,DIRECT,finished,Clothing,Jcrew,,Jcrew ruffle sleeveless top dark blue s,62%,,,,,5/17/2017,,39.5,1,64,201705118
171704,,21,70,5,VIP1035,,DIRECT,finished,Shoes,Sam Edelman,,Sam edelman white green sandals 7,63%,,,,,5/17/2017,,44,1,70,201705119
171705,,24,41,7.5,L1247,,DIRECT,finished,Cosmetic,Lamer,,lamer gwp,23%,,,,,5/17/2017,,9.5,1,41,201705120
171706,,56,74,7.5,VVIP1004,,DIRECT,finished,Cosmetic,CPB,,Cpb concealer set,14%,,,,,5/17/2017,,10.5,1,74,201705121
